"","Name","X","Y","FileName2","TurtleAvailable","Species","Direction","CatchSuccess"
"2847","BottomRight",61.0255850765845,0,"2016_0524_153908_009A_Moment2","Turtle","RH","Downstream",0
"2848","TopLeft",-16.6637888286548,37.8116425681624,"2016_0524_153908_009A_Moment2","Turtle","RH","Downstream",0
"2849","TopRight",92.5758050804719,37.8116425681624,"2016_0524_153908_009A_Moment2","Turtle","RH","Downstream",0
"2850","Fish",29.8750245011182,10.6553604730365,"2016_0524_153908_009A_Moment2","Turtle","RH","Downstream",0
"2851","BottomLeft",0,0,"2016_0524_153908_009A_Moment3","Turtle","RH","Downstream",NA
"2852","BottomRight",69.0624885033719,0,"2016_0524_153908_009A_Moment3","Turtle","RH","Downstream",NA
"2853","TopLeft",-20.4136127179277,35.5044975090769,"2016_0524_153908_009A_Moment3","Turtle","RH","Downstream",NA
"2854","TopRight",93.4849220817344,35.5044975090769,"2016_0524_153908_009A_Moment3","Turtle","RH","Downstream",NA
"2855","Fish",6.56055344227914,-0.0973202112683857,"2016_0524_153908_009A_Moment3","Turtle","RH","Downstream",NA
"2856","BottomLeft",0,0,"2016_0524_153908_009A_Moment4","Turtle","RH","Downstream",NA
"2857","BottomRight",67.0084269465057,0,"2016_0524_153908_009A_Moment4","Turtle","RH","Downstream",NA
"2858","TopLeft",-16.6975264314254,42.1057218979558,"2016_0524_153908_009A_Moment4","Turtle","RH","Downstream",NA
"2859","TopRight",90.7034077830156,42.1057218979558,"2016_0524_153908_009A_Moment4","Turtle","RH","Downstream",NA
"2860","Fish",55.9991609090475,3.216780496846,"2016_0524_153908_009A_Moment4","Turtle","RH","Downstream",NA
"2861","BottomLeft",0,0,"2016_0524_153908_009A_Moment5","NoTurtle","RH","Downstream",NA
"2862","BottomRight",65.8738334846104,0,"2016_0524_153908_009A_Moment5","NoTurtle","RH","Downstream",NA
"2863","TopLeft",-13.1321212960484,32.5649788593034,"2016_0524_153908_009A_Moment5","NoTurtle","RH","Downstream",NA
"2864","TopRight",94.549046277015,32.5649788593034,"2016_0524_153908_009A_Moment5","NoTurtle","RH","Downstream",NA
"2865","Fish",55.2501471024471,4.12426408148171,"2016_0524_153908_009A_Moment5","NoTurtle","RH","Downstream",NA
"2866","BottomLeft",0,0,"2016_0524_154908_010A_Moment1","Turtle","RH","Downstream",NA
"2867","BottomRight",65.4517499181856,0,"2016_0524_154908_010A_Moment1","Turtle","RH","Downstream",NA
"2868","TopLeft",-20.7333578555395,35.9639309346788,"2016_0524_154908_010A_Moment1","Turtle","RH","Downstream",NA
"2869","TopRight",93.309140343943,35.9639309346788,"2016_0524_154908_010A_Moment1","Turtle","RH","Downstream",NA
"2870","Fish",11.2594511117265,1.33612779122777,"2016_0524_154908_010A_Moment1","Turtle","RH","Downstream",NA
"2871","BottomLeft",0,0,"2016_0524_155908_011A_Moment1","NoTurtle","LMB","Downstream",NA
"2872","BottomRight",71.9015449857593,0,"2016_0524_155908_011A_Moment1","NoTurtle","LMB","Downstream",NA
"2873","TopLeft",-14.5091893299517,38.2025607397095,"2016_0524_155908_011A_Moment1","NoTurtle","LMB","Downstream",NA
"2874","TopRight",92.4151738240469,38.2025607397095,"2016_0524_155908_011A_Moment1","NoTurtle","LMB","Downstream",NA
"2875","Fish",12.9964793446786,29.6059756249668,"2016_0524_155908_011A_Moment1","NoTurtle","LMB","Downstream",NA
"2876","BottomLeft",0,0,"2016_0524_155908_011A_Moment2","NoTurtle","LMB","Downstream",NA
"2877","BottomRight",68.1537645562507,0,"2016_0524_155908_011A_Moment2","NoTurtle","LMB","Downstream",NA
"2878","TopLeft",-14.7693696302661,36.6015261572777,"2016_0524_155908_011A_Moment2","NoTurtle","LMB","Downstream",NA
"2879","TopRight",93.060884817189,36.6015261572777,"2016_0524_155908_011A_Moment2","NoTurtle","LMB","Downstream",NA
"2880","Fish",17.3539938091378,23.1447445579023,"2016_0524_155908_011A_Moment2","NoTurtle","LMB","Downstream",NA
"2881","BottomLeft",0,0,"2016_0524_160908_012A_Moment1","NoTurtle","LMB","Upstream",NA
"2882","BottomRight",75.8745627978234,0,"2016_0524_160908_012A_Moment1","NoTurtle","LMB","Upstream",NA
"2883","TopLeft",-13.3714719090426,32.0995635773002,"2016_0524_160908_012A_Moment1","NoTurtle","LMB","Upstream",NA
"2884","TopRight",94.7080673340284,32.0995635773002,"2016_0524_160908_012A_Moment1","NoTurtle","LMB","Upstream",NA
"2885","Fish",-7.75616897837994,31.0871809072093,"2016_0524_160908_012A_Moment1","NoTurtle","LMB","Upstream",NA
"2886","BottomLeft",0,0,"2016_0524_160908_012A_Moment2","NoTurtle","LMB","Downstream",NA
"2887","BottomRight",69.4199543854645,0,"2016_0524_160908_012A_Moment2","NoTurtle","LMB","Downstream",NA
"2888","TopLeft",-20.4517779750545,34.9752626334116,"2016_0524_160908_012A_Moment2","NoTurtle","LMB","Downstream",NA
"2889","TopRight",93.6842089347179,34.9752626334116,"2016_0524_160908_012A_Moment2","NoTurtle","LMB","Downstream",NA
"2890","Fish",25.1427836113514,21.460267776012,"2016_0524_160908_012A_Moment2","NoTurtle","LMB","Downstream",NA
"2891","BottomLeft",0,0,"2016_0524_160908_012A_Moment3","NoTurtle","LMB","Downstream",NA
"2892","BottomRight",69.0402823382997,0,"2016_0524_160908_012A_Moment3","NoTurtle","LMB","Downstream",NA
"2893","TopLeft",-18.4945206180032,34.9935401006485,"2016_0524_160908_012A_Moment3","NoTurtle","LMB","Downstream",NA
"2894","TopRight",93.6773833495807,34.9935401006485,"2016_0524_160908_012A_Moment3","NoTurtle","LMB","Downstream",NA
"2895","Fish",5.7590967677801,26.0653516586692,"2016_0524_160908_012A_Moment3","NoTurtle","LMB","Downstream",NA
"2896","BottomLeft",0,0,"2016_0524_161908_013A_Moment1","NoTurtle","LMB","Upstream",NA
"2897","BottomRight",71.7435593959333,0,"2016_0524_161908_013A_Moment1","NoTurtle","LMB","Upstream",NA
"2898","TopLeft",-15.083426737862,38.9468771310323,"2016_0524_161908_013A_Moment1","NoTurtle","LMB","Upstream",NA
"2899","TopRight",92.103967133562,38.9468771310323,"2016_0524_161908_013A_Moment1","NoTurtle","LMB","Upstream",NA
"2900","Fish",25.2992415151839,21.4093629782468,"2016_0524_161908_013A_Moment1","NoTurtle","LMB","Upstream",NA
"2901","BottomLeft",0,0,"2016_0524_164025_015A_Moment1","NoTurtle","LMB","Upstream",NA
"2902","BottomRight",64.7235360483314,0,"2016_0524_164025_015A_Moment1","NoTurtle","LMB","Upstream",NA
"2903","TopLeft",-23.2212329375493,50.6878107085049,"2016_0524_164025_015A_Moment1","NoTurtle","LMB","Upstream",NA
"2904","TopRight",86.2017740280255,50.6878107085049,"2016_0524_164025_015A_Moment1","NoTurtle","LMB","Upstream",NA
"2905","Fish",19.2027133460634,30.7535634463532,"2016_0524_164025_015A_Moment1","NoTurtle","LMB","Upstream",NA
"2906","BottomLeft",0,0,"2016_0524_164025_015A_Moment2","NoTurtle","LMB","Downstream",NA
"2907","BottomRight",72.8464445964565,0,"2016_0524_164025_015A_Moment2","NoTurtle","LMB","Downstream",NA
"2908","TopLeft",-12.3404911027228,31.0345953008438,"2016_0524_164025_015A_Moment2","NoTurtle","LMB","Downstream",NA
"2909","TopRight",95.0623684457359,31.0345953008438,"2016_0524_164025_015A_Moment2","NoTurtle","LMB","Downstream",NA
"2910","Fish",11.5093029723979,24.2157729283391,"2016_0524_164025_015A_Moment2","NoTurtle","LMB","Downstream",NA
"2911","BottomLeft",0,0,"2016_0524_164025_015A_Moment3","NoTurtle","LMB","Downstream",NA
"2912","BottomRight",68.7824251711986,0,"2016_0524_164025_015A_Moment3","NoTurtle","LMB","Downstream",NA
"2913","TopLeft",-23.7525557596245,38.6709754314323,"2016_0524_164025_015A_Moment3","NoTurtle","LMB","Downstream",NA
"2914","TopRight",92.2201477941863,38.6709754314323,"2016_0524_164025_015A_Moment3","NoTurtle","LMB","Downstream",NA
"2915","Fish",-3.40522669731519,34.7321911184997,"2016_0524_164025_015A_Moment3","NoTurtle","LMB","Downstream",NA
"2916","BottomLeft",0,0,"2016_0524_165025_016A_Moment1","NoTurtle","LMB","Downstream",NA
"2917","BottomRight",68.4850416025639,0,"2016_0524_165025_016A_Moment1","NoTurtle","LMB","Downstream",NA
"2918","TopLeft",-29.9923989950054,42.7302646735888,"2016_0524_165025_016A_Moment1","NoTurtle","LMB","Downstream",NA
"2919","TopRight",90.4108648389398,42.7302646735888,"2016_0524_165025_016A_Moment1","NoTurtle","LMB","Downstream",NA
"2920","Fish",-8.37678346050625,34.6790457809804,"2016_0524_165025_016A_Moment1","NoTurtle","LMB","Downstream",NA
"2921","BottomLeft",0,0,"2016_0524_170025_017A_Moment1","NoTurtle","LMB","Downstream",NA
"2922","BottomRight",67.4715170132139,0,"2016_0524_170025_017A_Moment1","NoTurtle","LMB","Downstream",NA
"2923","TopLeft",-21.5282261904591,40.0792421481852,"2016_0524_170025_017A_Moment1","NoTurtle","LMB","Downstream",NA
"2924","TopRight",91.6168889933899,40.0792421481852,"2016_0524_170025_017A_Moment1","NoTurtle","LMB","Downstream",NA
"2925","Fish",5.42446769317468,31.1127404776451,"2016_0524_170025_017A_Moment1","NoTurtle","LMB","Downstream",NA
"2926","BottomLeft",0,0,"2016_0524_170025_017A_Moment2","NoTurtle","LMB","Upstream",NA
"2927","BottomRight",71.8868202104187,0,"2016_0524_170025_017A_Moment2","NoTurtle","LMB","Upstream",NA
"2928","TopLeft",-22.5767657277472,35.9858760856391,"2016_0524_170025_017A_Moment2","NoTurtle","LMB","Upstream",NA
"2929","TopRight",93.3006791097955,35.9858760856391,"2016_0524_170025_017A_Moment2","NoTurtle","LMB","Upstream",NA
"2930","Fish",40.6840456186345,18.7333394326984,"2016_0524_170025_017A_Moment2","NoTurtle","LMB","Upstream",NA
"2931","BottomLeft",0,0,"2016_0524_171025_018A_Moment1","NoTurtle","LMB","Upstream",NA
"2932","BottomRight",67.2452073732512,0,"2016_0524_171025_018A_Moment1","NoTurtle","LMB","Upstream",NA
"2933","TopLeft",-23.8168272993975,39.3334964471784,"2016_0524_171025_018A_Moment1","NoTurtle","LMB","Upstream",NA
"2934","TopRight",91.9395239124056,39.3334964471784,"2016_0524_171025_018A_Moment1","NoTurtle","LMB","Upstream",NA
"2935","Fish",22.5874798552735,24.3256780192021,"2016_0524_171025_018A_Moment1","NoTurtle","LMB","Upstream",NA
"2936","BottomLeft",0,0,"2016_0524_171025_018A_Moment2","NoTurtle","LMB","Upstream",NA
"2937","BottomRight",70.3441217243351,0,"2016_0524_171025_018A_Moment2","NoTurtle","LMB","Upstream",NA
"2938","TopLeft",-25.0687468149796,29.6303320425868,"2016_0524_171025_018A_Moment2","NoTurtle","LMB","Upstream",NA
"2939","TopRight",95.5093891879016,29.6303320425868,"2016_0524_171025_018A_Moment2","NoTurtle","LMB","Upstream",NA
"2940","Fish",20.5450249427187,19.4334768330784,"2016_0524_171025_018A_Moment2","NoTurtle","LMB","Upstream",NA
"2941","BottomLeft",0,0,"2016_0524_171025_018A_Moment3","NoTurtle","LMB","Downstream",NA
"2942","BottomRight",70.9971524275401,0,"2016_0524_171025_018A_Moment3","NoTurtle","LMB","Downstream",NA
"2943","TopLeft",-26.314299477997,28.0326802648115,"2016_0524_171025_018A_Moment3","NoTurtle","LMB","Downstream",NA
"2944","TopRight",95.9904622198,28.0326802648115,"2016_0524_171025_018A_Moment3","NoTurtle","LMB","Downstream",NA
"2945","Fish",-2.41060944162627,30.090980306667,"2016_0524_171025_018A_Moment3","NoTurtle","LMB","Downstream",NA
"2946","BottomLeft",0,0,"2016_0524_171025_018A_Moment4","NoTurtle","LMB","Downstream",NA
"2947","BottomRight",67.7179321799378,0,"2016_0524_171025_018A_Moment4","NoTurtle","LMB","Downstream",NA
"2948","TopLeft",-23.3500495876701,34.5799315700223,"2016_0524_171025_018A_Moment4","NoTurtle","LMB","Downstream",NA
"2949","TopRight",93.830849578444,34.5799315700223,"2016_0524_171025_018A_Moment4","NoTurtle","LMB","Downstream",NA
"2950","Fish",13.4852800232215,12.7517019909432,"2016_0524_171025_018A_Moment4","NoTurtle","LMB","Downstream",NA
"2951","BottomLeft",0,0,"2016_0524_171025_018A_Moment5","NoTurtle","LMB","Downstream",NA
"2952","BottomRight",64.9415062891823,0,"2016_0524_171025_018A_Moment5","NoTurtle","LMB","Downstream",NA
"2953","TopLeft",-23.4668867566022,35.3586057414725,"2016_0524_171025_018A_Moment5","NoTurtle","LMB","Downstream",NA
"2954","TopRight",93.5401999143636,35.3586057414725,"2016_0524_171025_018A_Moment5","NoTurtle","LMB","Downstream",NA
"2955","Fish",8.23654025942536,38.4370499048868,"2016_0524_171025_018A_Moment5","NoTurtle","LMB","Downstream",NA
"2956","BottomLeft",0,0,"2016_0524_172025_019A_Moment1","NoTurtle","LMB","Upstream",NA
"2957","BottomRight",56.2320696644415,0,"2016_0524_172025_019A_Moment1","NoTurtle","LMB","Upstream",NA
"2958","TopLeft",-25.4525865797378,49.5417165925201,"2016_0524_172025_019A_Moment1","NoTurtle","LMB","Upstream",NA
"2959","TopRight",86.8655185736344,49.5417165925201,"2016_0524_172025_019A_Moment1","NoTurtle","LMB","Upstream",NA
"2960","Fish",21.8613056923312,8.18682436801076,"2016_0524_172025_019A_Moment1","NoTurtle","LMB","Upstream",NA
"2961","BottomLeft",0,0,"2016_0524_172025_019A_Moment2","NoTurtle","SF","Upstream",NA
"2962","BottomRight",61.1999676176446,0,"2016_0524_172025_019A_Moment2","NoTurtle","SF","Upstream",NA
"2963","TopLeft",-22.2892959127768,44.4907604202329,"2016_0524_172025_019A_Moment2","NoTurtle","SF","Upstream",NA
"2964","TopRight",89.5576475641775,44.4907604202329,"2016_0524_172025_019A_Moment2","NoTurtle","SF","Upstream",NA
"2965","Fish",14.6427515737419,13.7589506188519,"2016_0524_172025_019A_Moment2","NoTurtle","SF","Upstream",NA
"2966","BottomLeft",0,0,"2016_0524_172025_019A_Moment3","NoTurtle","SF","Upstream",NA
"2967","BottomRight",66.1554454602163,0,"2016_0524_172025_019A_Moment3","NoTurtle","SF","Upstream",NA
"2968","TopLeft",-26.1756513359707,41.4470760381854,"2016_0524_172025_019A_Moment3","NoTurtle","SF","Upstream",NA
"2969","TopRight",91.0062629047302,41.4470760381854,"2016_0524_172025_019A_Moment3","NoTurtle","SF","Upstream",NA
"2970","Fish",26.8202446916701,11.0126933306091,"2016_0524_172025_019A_Moment3","NoTurtle","SF","Upstream",NA
"2971","BottomLeft",0,0,"2016_0524_172025_019A_Moment4","NoTurtle","LMB","Downstream",NA
"2972","BottomRight",60.4269528920017,0,"2016_0524_172025_019A_Moment4","NoTurtle","LMB","Downstream",NA
"2973","TopLeft",-26.2451013615702,41.1303912646344,"2016_0524_172025_019A_Moment4","NoTurtle","LMB","Downstream",NA
"2974","TopRight",91.1498267382779,41.1303912646344,"2016_0524_172025_019A_Moment4","NoTurtle","LMB","Downstream",NA
"2975","Fish",20.9506433075424,27.401755042249,"2016_0524_172025_019A_Moment4","NoTurtle","LMB","Downstream",NA
"2976","BottomLeft",0,0,"2016_0524_172025_019A_Moment5","NoTurtle","LMB","Upstream",NA
"2977","BottomRight",59.3704212951892,0,"2016_0524_172025_019A_Moment5","NoTurtle","LMB","Upstream",NA
"2978","TopLeft",-31.0331942442036,39.6371751107057,"2016_0524_172025_019A_Moment5","NoTurtle","LMB","Upstream",NA
"2979","TopRight",91.8090101746187,39.6371751107057,"2016_0524_172025_019A_Moment5","NoTurtle","LMB","Upstream",NA
"2980","Fish",14.4620981145844,20.2150380646163,"2016_0524_172025_019A_Moment5","NoTurtle","LMB","Upstream",NA
"2981","BottomLeft",0,0,"2016_0524_172025_019A_Moment6","NoTurtle","LMB","Downstream",NA
"2982","BottomRight",64.2920340859699,0,"2016_0524_172025_019A_Moment6","NoTurtle","LMB","Downstream",NA
"2983","TopLeft",-24.8426912881556,42.9846835832447,"2016_0524_172025_019A_Moment6","NoTurtle","LMB","Downstream",NA
"2984","TopRight",90.290182064543,42.9846835832447,"2016_0524_172025_019A_Moment6","NoTurtle","LMB","Downstream",NA
"2985","Fish",15.107465247043,27.1704321617949,"2016_0524_172025_019A_Moment6","NoTurtle","LMB","Downstream",NA
"2986","BottomLeft",0,0,"2016_0524_172025_019A_Moment7","NoTurtle","LMB","Upstream",NA
"2987","BottomRight",56.5405230578799,0,"2016_0524_172025_019A_Moment7","NoTurtle","LMB","Upstream",NA
"2988","TopLeft",-31.4111459199665,36.9456717717588,"2016_0524_172025_019A_Moment7","NoTurtle","LMB","Upstream",NA
"2989","TopRight",92.9247939859619,36.9456717717588,"2016_0524_172025_019A_Moment7","NoTurtle","LMB","Upstream",NA
"2990","Fish",12.2831089179531,18.6292628963763,"2016_0524_172025_019A_Moment7","NoTurtle","LMB","Upstream",NA
"2991","BottomLeft",0,0,"2016_0524_173025_020A_Moment1","NoTurtle","LMB","Downstream",NA
"2992","BottomRight",64.4431780500104,0,"2016_0524_173025_020A_Moment1","NoTurtle","LMB","Downstream",NA
"2993","TopLeft",-23.8618287572316,39.7529285285145,"2016_0524_173025_020A_Moment1","NoTurtle","LMB","Downstream",NA
"2994","TopRight",91.7589487374764,39.7529285285145,"2016_0524_173025_020A_Moment1","NoTurtle","LMB","Downstream",NA
"2995","Fish",11.4472509007223,30.5324010465123,"2016_0524_173025_020A_Moment1","NoTurtle","LMB","Downstream",NA
"2996","BottomLeft",0,0,"2016_0524_173025_020A_Moment2","NoTurtle","LMB","Upstream",NA
"2997","BottomRight",55.4628652332412,0,"2016_0524_173025_020A_Moment2","NoTurtle","LMB","Upstream",NA
"2998","TopLeft",-23.4582045344554,42.3705354919283,"2016_0524_173025_020A_Moment2","NoTurtle","LMB","Upstream",NA
"2999","TopRight",90.5800072981188,42.3705354919283,"2016_0524_173025_020A_Moment2","NoTurtle","LMB","Upstream",NA
"3000","Fish",12.3620707044248,27.498930273808,"2016_0524_173025_020A_Moment2","NoTurtle","LMB","Upstream",NA
"3001","BottomLeft",0,0,"2016_0524_173025_020A_Moment3","NoTurtle","LMB","Downstream",NA
"3002","BottomRight",57.1562409874508,0,"2016_0524_173025_020A_Moment3","NoTurtle","LMB","Downstream",NA
"3003","TopLeft",-26.4603181639976,36.9111670531341,"2016_0524_173025_020A_Moment3","NoTurtle","LMB","Downstream",NA
"3004","TopRight",92.938505189053,36.9111670531341,"2016_0524_173025_020A_Moment3","NoTurtle","LMB","Downstream",NA
"3005","Fish",12.2885703610593,30.2835995881572,"2016_0524_173025_020A_Moment3","NoTurtle","LMB","Downstream",NA
"3006","BottomLeft",0,0,"2016_0524_173025_020A_Moment4","NoTurtle","LMB","Downstream",NA
"3007","BottomRight",65.8750214913944,0,"2016_0524_173025_020A_Moment4","NoTurtle","LMB","Downstream",NA
"3008","TopLeft",-27.9552473998622,36.946872400124,"2016_0524_173025_020A_Moment4","NoTurtle","LMB","Downstream",NA
"3009","TopRight",92.924316622986,36.946872400124,"2016_0524_173025_020A_Moment4","NoTurtle","LMB","Downstream",NA
"3010","Fish",15.1799948120112,29.3934069533272,"2016_0524_173025_020A_Moment4","NoTurtle","LMB","Downstream",NA
"3011","BottomLeft",0,0,"2016_0524_173025_020A_Moment5","NoTurtle","LMB","Upstream",NA
"3012","BottomRight",54.969726119559,0,"2016_0524_173025_020A_Moment5","NoTurtle","LMB","Upstream",NA
"3013","TopLeft",-27.2763423741796,41.0125920734235,"2016_0524_173025_020A_Moment5","NoTurtle","LMB","Upstream",NA
"3014","TopRight",91.202890806262,41.0125920734235,"2016_0524_173025_020A_Moment5","NoTurtle","LMB","Upstream",NA
"3015","Fish",27.1782465941185,18.5253104708615,"2016_0524_173025_020A_Moment5","NoTurtle","LMB","Upstream",NA
"3016","BottomLeft",0,0,"2016_0524_174025_021A_Moment1","NoTurtle","LMB","Downstream",NA
"3017","BottomRight",57.2306011840016,0,"2016_0524_174025_021A_Moment1","NoTurtle","LMB","Downstream",NA
"3018","TopLeft",-34.4666303099918,41.186121850687,"2016_0524_174025_021A_Moment1","NoTurtle","LMB","Downstream",NA
"3019","TopRight",91.1246583911312,41.186121850687,"2016_0524_174025_021A_Moment1","NoTurtle","LMB","Downstream",NA
"3020","Fish",18.485467715307,31.3003032233741,"2016_0524_174025_021A_Moment1","NoTurtle","LMB","Downstream",NA
"3021","BottomLeft",0,0,"2016_0524_174025_021A_Moment2","NoTurtle","LMB","Upstream",NA
"3022","BottomRight",58.7943105757207,0,"2016_0524_174025_021A_Moment2","NoTurtle","LMB","Upstream",NA
"3023","TopLeft",-30.414607414949,37.1395567935835,"2016_0524_174025_021A_Moment2","NoTurtle","LMB","Upstream",NA
"3024","TopRight",92.847473423762,37.1395567935835,"2016_0524_174025_021A_Moment2","NoTurtle","LMB","Upstream",NA
"3025","Fish",9.93571271424783,26.6149609978521,"2016_0524_174025_021A_Moment2","NoTurtle","LMB","Upstream",NA
"3026","BottomLeft",0,0,"2016_0524_174025_021A_Moment3","NoTurtle","LMB","Upstream",NA
"3027","BottomRight",54.3482685553132,0,"2016_0524_174025_021A_Moment3","NoTurtle","LMB","Upstream",NA
